name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
wadi run jordan,2008-04-09,24.7,10.1,17.7,24.7,10.1,17.8,3.7,43.55,0,,0,,,,,18.6,195.8,1013.4,5.3,9.9,,,0,,2008-04-09T06:18:21,2008-04-09T19:01:43,0.08,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-10,28.6,9.6,20.4,27.1,9.6,20.2,0.5,28.84,0,,0,,,,,32.6,206.6,1009.3,0.9,9.6,,,0,,2008-04-10T06:17:13,2008-04-10T19:02:19,0.13,Clear,Clear conditions throughout the day.,wind,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-11,30.4,15,23.2,28.6,15,22.8,5.4,33.79,0,,0,,,,,22,271.3,1010.9,0.2,8.2,,,0,,2008-04-11T06:16:06,2008-04-11T19:02:55,0.18,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-12,29.3,14.9,22.5,27.7,14.9,22.1,5.5,36.39,0,,0,,,,,27.8,227.3,1014.3,20.3,8.1,,,0,,2008-04-12T06:14:59,2008-04-12T19:03:31,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-13,35.4,16.1,25.6,32.8,16.1,24.9,5,30.37,0,,0,,,,,30.9,213.5,1013.1,9.5,7.3,,,0,,2008-04-13T06:13:52,2008-04-13T19:04:07,0.29,Clear,Clear conditions throughout the day.,wind,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-14,38.2,19.6,30.4,35.6,19.6,29,4.2,20.08,0,,0,,,,,16.9,147,1009.7,2.8,7.8,,,0,,2008-04-14T06:12:47,2008-04-14T19:04:43,0.34,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-15,37.2,21.6,29.7,34.7,21.6,28.5,6,23.86,0,,0,,,,,22.4,217.7,1008.3,17.2,8.2,,,0,,2008-04-15T06:11:41,2008-04-15T19:05:19,0.39,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-16,35.1,17.6,26.8,32.6,17.6,26,4.5,25.74,0,,0,,,,,29.4,285.4,1011.3,12.2,8.2,,,0,,2008-04-16T06:10:37,2008-04-16T19:05:55,0.43,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-17,27.7,11.6,20.9,26.6,11.6,20.7,4.9,40.07,0,,0,,,,,33,250.4,1016.2,11.2,9.3,,,0,,2008-04-17T06:09:33,2008-04-17T19:06:31,0.46,Clear,Clear conditions throughout the day.,wind,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-18,33.6,12.6,22.5,31.3,12.6,22.1,6,39.5,0,,0,,,,,27.2,209.5,1013.3,14.4,9.5,,,0,,2008-04-18T06:08:29,2008-04-18T19:07:08,0.48,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-19,35.1,13.6,25.4,32.4,13.6,24.6,0.4,22.62,0,,0,,,,,24.1,315.6,1010.6,2.5,9,,,0,,2008-04-19T06:07:27,2008-04-19T19:07:45,0.5,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-20,31.7,15.1,24.1,29.5,15.1,23.5,-0.2,21.52,0,,0,,,,,32.5,156.8,1011.9,0,8.3,,,0,,2008-04-20T06:06:25,2008-04-20T19:08:21,0.5,Clear,Clear conditions throughout the day.,wind,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-21,37.1,17.1,27.1,34.2,17.1,26.1,3,24.6,0,,0,,,,,22.6,175.4,1012.7,0,8.7,,,0,,2008-04-21T06:05:24,2008-04-21T19:08:58,0.51,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-22,39.5,21.3,30.3,36.2,21.3,28.8,0.5,16.86,0,,0,,,,,21,184.6,1011.1,0,8.6,,,0,,2008-04-22T06:04:23,2008-04-22T19:09:35,0.52,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-23,40.7,21,31.3,37.2,21,29.8,0.5,14.99,0,,0,,,,,19,190.5,1009.8,0,8.2,,,0,,2008-04-23T06:03:24,2008-04-23T19:10:12,0.54,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-24,36.3,22.6,30.4,33.4,22.6,28.9,-1.1,13.46,0,,0,,,,,22.7,223.8,1008.1,3.7,8.8,,,0,,2008-04-24T06:02:25,2008-04-24T19:10:49,0.57,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-25,38,22.6,29.3,35.2,22.6,28.3,4.1,20.85,0,,0,,,,,19.2,180.1,1006.6,26.2,8.2,,,0,,2008-04-25T06:01:27,2008-04-25T19:11:27,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-26,37,20,28.2,34.8,20,27.4,10.1,35.3,0,,0,,,,,25.9,252,1006.9,28.6,8.1,,,0,,2008-04-26T06:00:30,2008-04-26T19:12:04,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-27,30.1,15.1,23.1,28.8,15.1,22.8,10.3,47.04,0,,0,,,,,32.3,292.4,1011.5,18.8,8.7,,,0,,2008-04-27T05:59:33,2008-04-27T19:12:42,0.7,Clear,Clear conditions throughout the day.,wind,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-28,29.4,13.6,22.1,27.8,13.6,21.8,5.1,36.25,0,,0,,,,,30.2,248.4,1010.4,1,8.7,,,0,,2008-04-28T05:58:38,2008-04-28T19:13:19,0.75,Clear,Clear conditions throughout the day.,wind,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-29,27.6,13.1,20.9,26.5,13.1,20.8,5.9,40.29,0,,0,,,,,34.8,266.4,1008.7,6.1,8.9,,,0,,2008-04-29T05:57:44,2008-04-29T19:13:57,0.8,Clear,Clear conditions throughout the day.,wind,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-04-30,26.4,11.6,20,26.4,11.6,20.1,5.7,42.51,0,,0,,,,,23.3,243.3,1013.2,1.4,10,,,0,,2008-04-30T05:56:50,2008-04-30T19:14:35,0.85,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-01,26.4,12.1,20.2,26.4,12.1,20.4,5.4,41.74,0,,0,,,,,22.6,236.3,1015.3,0,9.9,,,0,,2008-05-01T05:55:58,2008-05-01T19:15:12,0.9,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-02,28,10.6,20.2,26.7,10.6,20.1,4.6,40.05,0,,0,,,,,25.8,210.2,1013.3,6.8,9.2,,,0,,2008-05-02T05:55:06,2008-05-02T19:15:50,0.94,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-03,31.7,13.6,22.7,29.5,13.6,22.3,4,34.06,0,,0,,,,,22.7,201.6,1010.5,6.2,9.2,,,0,,2008-05-03T05:54:16,2008-05-03T19:16:28,0.98,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-04,31.8,14.6,24.1,29.6,14.6,23.5,1.3,25.39,0,,0,,,,,21.8,210.7,1008.9,3.6,9.8,,,0,,2008-05-04T05:53:26,2008-05-04T19:17:06,1,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-05,33.1,15.6,25.3,30.8,15.6,24.6,1.6,22.75,0,,0,,,,,22.1,210.2,1007.3,5.2,9.3,,,0,,2008-05-05T05:52:38,2008-05-05T19:17:44,0,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-06,33.5,19.1,26.1,31.2,19.1,25.3,4,25.43,0,,0,,,,,30.3,314.1,1009.4,1,8.4,,,0,,2008-05-06T05:51:51,2008-05-06T19:18:22,0.01,Clear,Clear conditions throughout the day.,wind,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-07,31.2,14.6,23.2,29.1,14.6,22.8,4.9,34.2,0,,0,,,,,25.5,250.5,1010.2,0,8.9,,,0,,2008-05-07T05:51:04,2008-05-07T19:19:00,0.03,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-08,30.7,13.6,23.8,28.8,13.6,23.2,6.2,34.87,0,,0,,,,,36.8,218.8,1009,26.9,8.4,,,0,,2008-05-08T05:50:19,2008-05-08T19:19:39,0.07,Partially cloudy,Becoming cloudy in the afternoon.,wind,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-09,29.8,16.1,23.2,28,16.1,22.8,5.4,33.23,0,,0,,,,,25,328.4,1009.2,5.3,9.6,,,0,,2008-05-09T05:49:36,2008-05-09T19:20:17,0.11,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-10,29.6,13.1,21.6,27.8,13.1,21.3,2.7,35.6,0,,0,,,,,23.7,273.9,1012.4,5.4,9.9,,,0,,2008-05-10T05:48:53,2008-05-10T19:20:55,0.16,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-11,32.5,15.1,24.5,30.3,15.1,23.8,4.2,29.32,0,,0,,,,,22.9,272.1,1011.4,17.5,9.6,,,0,,2008-05-11T05:48:11,2008-05-11T19:21:32,0.22,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-12,34.1,19.6,27.3,32,19.6,26.5,5.3,25.11,0,,0,,,,,23.3,186.3,1009.5,31,9.2,,,0,,2008-05-12T05:47:31,2008-05-12T19:22:10,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-13,36,21.6,29.4,33.8,21.6,28.3,6.2,24.69,0,,0,,,,,25.6,293.8,1008.7,9.9,8.8,,,0,,2008-05-13T05:46:52,2008-05-13T19:22:48,0.32,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-14,35.3,18.1,27.6,32.8,18.1,26.5,4.4,24.98,0,,0,,,,,22.1,228.1,1011.7,24.7,9,,,0,,2008-05-14T05:46:14,2008-05-14T19:23:26,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-15,37.1,20.6,28.5,34.7,20.6,27.6,5.9,25.27,0,,0,,,,,24.9,230,1009.3,24.9,8.2,,,0,,2008-05-15T05:45:37,2008-05-15T19:24:03,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-16,32,17.1,24.4,30.2,17.1,24.1,9.8,42.52,0.8,,8.33,,,,,27.9,259.9,1010.2,0.5,8.3,,,0,,2008-05-16T05:45:02,2008-05-16T19:24:41,0.44,Rain,Clear conditions throughout the day with rain clearing later.,rain,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-17,30.3,14.1,23.1,28.4,14.1,22.7,7,39.08,0,,0,,,,,27.6,200.8,1011.1,0,8.9,,,0,,2008-05-17T05:44:28,2008-05-17T19:25:18,0.47,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-18,30,15.1,23.1,28.3,15.1,22.7,8.2,42.06,0,,0,,,,,27.2,201.4,1010.4,5.9,8.8,,,0,,2008-05-18T05:43:55,2008-05-18T19:25:55,0.49,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-19,33.1,16.1,25.1,30.9,16.1,24.5,8.7,39.83,0,,0,,,,,28.9,174.1,1010,0,9.1,,,0,,2008-05-19T05:43:24,2008-05-19T19:26:32,0.5,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-20,37,17.6,28.1,34.7,17.6,27.2,8.6,33.02,1,,4.17,,,,,18.9,231.3,1009.9,13.7,9,,,0,,2008-05-20T05:42:54,2008-05-20T19:27:08,0.5,Rain,Clear conditions throughout the day with morning rain.,rain,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-21,38.3,19.1,29.3,36,19.1,28.2,7.3,27.7,0,,0,,,,,23.1,255.3,1008.6,7.2,9.3,,,0,,2008-05-21T05:42:25,2008-05-21T19:27:44,0.51,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-22,36.5,18.1,28.5,33.9,18.1,27.3,4.8,24.93,0,,0,,,,,29.5,251.7,1009.2,1.1,9.3,,,0,,2008-05-22T05:41:58,2008-05-22T19:28:20,0.53,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-23,35.4,17.1,27.1,33.1,17.1,26.2,4.1,24.19,0,,0,,,,,28.3,293.2,1009.6,0,8.9,,,0,,2008-05-23T05:41:32,2008-05-23T19:28:56,0.55,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-24,34,17.1,26.4,31.5,17.1,25.5,2,23.43,0,,0,,,,,23.1,234.9,1011.1,1.1,9.4,,,0,,2008-05-24T05:41:07,2008-05-24T19:29:31,0.59,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-25,35.9,17.1,27.3,33.2,17.1,26.2,3.8,24.94,0,,0,,,,,20.7,273.2,1009.8,0,9.3,,,0,,2008-05-25T05:40:44,2008-05-25T19:30:06,0.63,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-26,32.5,17.6,25.9,30.2,17.6,25,3.8,26.13,0,,0,,,,,25.4,217.2,1009.6,4.7,10,,,0,,2008-05-26T05:40:22,2008-05-26T19:30:40,0.67,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-27,33.6,17.1,26.1,31.2,17.1,25.3,7.5,33.15,0,,0,,,,,30.2,261.6,1008.2,0,9.3,,,0,,2008-05-27T05:40:01,2008-05-27T19:31:14,0.72,Clear,Clear conditions throughout the day.,wind,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-28,34.9,19.1,27.2,32.3,19.1,26.3,6.4,29.78,0,,0,,,,,30.9,262.6,1008.2,0,9,,,0,,2008-05-28T05:39:42,2008-05-28T19:31:48,0.78,Clear,Clear conditions throughout the day.,wind,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-29,37.4,19.1,28.6,34.8,19.1,27.6,7.7,29.97,0,,0,,,,,31.4,200.4,1006.8,0,9.3,,,0,,2008-05-29T05:39:24,2008-05-29T19:32:21,0.83,Clear,Clear conditions throughout the day.,wind,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-30,37.3,17.1,28.3,34.7,17.1,27.2,6.9,28.92,0,,0,,,,,26.1,289.7,1007,0,9.8,,,0,,2008-05-30T05:39:08,2008-05-30T19:32:53,0.88,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-05-31,38.3,18.1,29.2,35.5,18.1,27.9,5,23.9,0,,0,,,,,25.8,189.8,1008.1,0,9.9,,,0,,2008-05-31T05:38:53,2008-05-31T19:33:25,0.93,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-01,37.3,21.1,29.7,34.5,21.1,28.5,5.1,23,0,,0,,,,,28.1,240.2,1006.9,0,10,,,0,,2008-06-01T05:38:40,2008-06-01T19:33:56,0.97,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-02,38.8,19.6,29.5,36,19.6,28.2,3.9,22.07,0,,0,,,,,22,215.3,1006.7,0.1,9.6,,,0,,2008-06-02T05:38:27,2008-06-02T19:34:27,0.99,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-03,38,21.6,30.7,35.4,21.6,29.4,5.4,21.2,0,,0,,,,,20.2,268,1007.1,0,9.6,,,0,,2008-06-03T05:38:17,2008-06-03T19:34:57,1,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-04,37.6,21.1,30,34.9,21.1,28.7,5.5,23.85,0,,0,,,,,22.3,123,1010.4,0,10,,,0,,2008-06-04T05:38:07,2008-06-04T19:35:26,0,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-05,41.8,23,33.1,38.7,23,31.6,4,17.15,0,,0,,,,,20.3,159.7,1009.8,0.3,9.4,,,0,,2008-06-05T05:37:59,2008-06-05T19:35:55,0.02,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-06,39.5,24.1,31.8,37.3,24.1,30.4,7.7,23.21,0,,0,,,,,26.3,300.1,1007.5,0,9.2,,,0,,2008-06-06T05:37:53,2008-06-06T19:36:22,0.05,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-07,34.9,16.6,26.8,32.6,16.6,26,9.3,37.92,0,,0,,,,,29.3,244.6,1009.8,0,9.4,,,0,,2008-06-07T05:37:47,2008-06-07T19:36:49,0.1,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-08,38.7,19.6,29.5,35.9,19.6,28.1,4.1,23.17,0,,0,,,,,24.8,184.1,1009.4,0,10,,,0,,2008-06-08T05:37:44,2008-06-08T19:37:15,0.14,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-09,40.8,22.1,32.8,38.3,22.1,31.6,6.7,20.46,0,,0,,,,,28.6,210.5,1007.6,9.9,8.3,,,0,,2008-06-09T05:37:41,2008-06-09T19:37:41,0.19,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-10,38.1,21.1,29.5,35.6,21.1,28.4,6.8,25.76,0,,0,,,,,26.2,306.4,1009.7,4.3,9.3,,,0,,2008-06-10T05:37:40,2008-06-10T19:38:05,0.25,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-11,34.7,18.1,27.1,32.5,18.1,26.4,9.3,34.25,0,,0,,,,,18.2,298.1,1008.5,0,10,,,0,,2008-06-11T05:37:40,2008-06-11T19:38:29,0.3,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-12,36.7,21.1,29.3,34.4,21.1,28.3,9,30.71,0,,0,,,,,14.4,236.7,1006.8,0,10,,,0,,2008-06-12T05:37:42,2008-06-12T19:38:51,0.34,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-13,36.7,19.1,28.6,34.6,19.1,27.8,9.7,33.23,0,,0,,,,,29.9,231.1,1007.2,0,8.7,,,0,,2008-06-13T05:37:44,2008-06-13T19:39:13,0.39,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-14,37.1,18.6,29.2,34.5,18.6,28.1,7.8,30.16,0,,0,,,,,41.8,236,1006.7,0,8.6,,,0,,2008-06-14T05:37:48,2008-06-14T19:39:34,0.42,Clear,Clear conditions throughout the day.,wind,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-15,40.3,20.6,31,37.4,20.6,29.8,7.5,26.35,0,,0,,,,,24.1,225.5,1005.7,0,9.3,,,0,,2008-06-15T05:37:54,2008-06-15T19:39:53,0.46,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-16,35.8,20,28.8,33.3,20,27.7,8.1,29.75,0,,0,,,,,28.6,240,1007,0,9.1,,,0,,2008-06-16T05:38:00,2008-06-16T19:40:12,0.48,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-17,36.1,17.6,27.9,33.4,17.6,26.9,7.8,32.6,0,,0,,,,,27.3,227,1008.1,0,9.1,,,0,,2008-06-17T05:38:08,2008-06-17T19:40:29,0.49,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-18,38.3,20.1,29.7,36.1,20.1,28.7,9.9,34.16,0,,0,,,,,27.1,211.5,1005.8,0,8.9,,,0,,2008-06-18T05:38:17,2008-06-18T19:40:45,0.5,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-19,39.3,21.1,31,36.5,21.1,29.9,9.3,30.51,0,,0,,,,,23.3,195.1,1004.4,0,9.1,,,0,,2008-06-19T05:38:28,2008-06-19T19:41:00,0.51,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-20,39.7,21.1,31.1,36.4,21.1,29.7,6.5,24.77,0,,0,,,,,24.5,273.2,1003.1,0,8.8,,,0,,2008-06-20T05:38:39,2008-06-20T19:41:14,0.52,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-21,40.8,21.1,32.2,37.6,21.1,30.5,3.9,19.66,0,,0,,,,,24.8,236.5,1004.4,0,9.5,,,0,,2008-06-21T05:38:52,2008-06-21T19:41:27,0.54,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-22,39.9,23.1,32.2,36.9,23.1,30.9,5.8,21.27,0,,0,,,,,21.4,268.6,1005.4,0.1,9.2,,,0,,2008-06-22T05:39:05,2008-06-22T19:41:39,0.57,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-23,38.5,22.1,30.7,36.2,22.1,30.1,13.2,37.97,0,,0,,,,,25.3,306.9,1005.8,0,8.8,,,0,,2008-06-23T05:39:20,2008-06-23T19:41:49,0.61,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-24,37.9,19.1,30.1,35.5,19.1,29.2,12.2,38.8,0,,0,,,,,25.6,297.5,1004.9,0,9.5,,,0,,2008-06-24T05:39:36,2008-06-24T19:41:58,0.65,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-25,38.9,22.1,31.6,37,22.1,30.6,10.2,29.08,0,,0,,,,,19.5,265.6,1004.3,0.1,9.6,,,0,,2008-06-25T05:39:53,2008-06-25T19:42:06,0.7,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-26,39.7,23.1,32,38.3,23.1,31.1,10.8,28.97,0,,0,,,,,23.1,217.7,1005.6,0.2,9.8,,,0,,2008-06-26T05:40:11,2008-06-26T19:42:13,0.76,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-27,39.6,21.1,31.2,37.1,21.1,30,8.1,25.61,0,,0,,,,,29,257.9,1006.3,0,10.1,,,0,,2008-06-27T05:40:30,2008-06-27T19:42:18,0.81,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-28,39.4,20.8,31.3,36.8,20.8,30.1,6.1,22.37,0,,0,,,,,29.7,259.3,1006,0,9.8,,,0,,2008-06-28T05:40:50,2008-06-28T19:42:22,0.87,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-29,39,22.1,31.4,36.4,22.1,30.3,10.2,30.08,0,,0,,,,,28.2,302.4,1007.3,0,9.7,,,0,,2008-06-29T05:41:11,2008-06-29T19:42:24,0.92,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-06-30,40.1,23.1,31.8,38.3,23.1,31.4,12.8,33.82,0,,0,,,,,27,270.3,1004.7,0,9.4,,,0,,2008-06-30T05:41:33,2008-06-30T19:42:26,0.96,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-07-01,40.5,23.1,32.5,38.3,23.1,31.4,10.9,30.49,0,,0,,,,,23.3,294,1003.3,0,9.4,,,0,,2008-07-01T05:41:55,2008-07-01T19:42:26,0.99,Clear,Clear conditions throughout the day.,clear-day,"40199099999,62456099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-07-02,40.4,22.4,32.2,38.1,22.4,31,8.4,25.74,0,,0,,,,,22.9,224,1003.4,0,9.6,,,0,,2008-07-02T05:42:19,2008-07-02T19:42:24,1,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-07-03,39.7,23.1,31.5,38.4,23.1,30.9,13.3,36.4,0,,0,,,,,23.7,278.6,1002.8,0.4,9.2,,,0,,2008-07-03T05:42:43,2008-07-03T19:42:21,0,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
wadi run jordan,2008-07-04,37.1,21.1,30,34.4,21.1,28.9,8.1,28.98,0,,0,,,,,24,182.3,1004.2,0,9.2,,,0,,2008-07-04T05:43:08,2008-07-04T19:42:17,0.01,Clear,Clear conditions throughout the day.,clear-day,"40199099999,40198099999,40340099999,40310099999,62465599999"
